Index,MRI_measure,disease,pvalue,cohens_d,cohens_d_CI_low,cohens_d_CI_high,Overlap,Overlap_CI_low,Overlap_CI_high
rh.aparc.thickness.table_rh_posteriorcingulate_thickness_loop_our_model.rds,rh_posteriorcingulate_thickness,PD,1.01E-32,0.488283238,0.407900779,0.568568785,0.791144224,0.749829804,0.819769994
rh.aparc.thickness.table_rh_posteriorcingulate_thickness_loop_our_model.rds,rh_posteriorcingulate_thickness,CSVD,8.03E-14,0.485260279,0.357828756,0.612449473,0.787102992,0.716611604,0.822893768
rh.aparc.thickness.table_rh_posteriorcingulate_thickness_loop_our_model.rds,rh_posteriorcingulate_thickness,MS,5.91E-10,0.40825379,0.278965678,0.537328497,0.799068686,0.734955569,0.851561398
rh.aparc.thickness.table_rh_posteriorcingulate_thickness_loop_our_model.rds,rh_posteriorcingulate_thickness,NMOSD,0.001781263,0.239527451,0.08923991,0.389641131,0.877055434,0.800577851,0.905607075
rh.aparc.thickness.table_rh_precentral_thickness_loop_our_model.rds,rh_precentral_thickness,MCI,2.95E-06,0.465922153,0.270385349,0.660907922,0.798433744,0.711470399,0.851439261
rh.aparc.thickness.table_rh_precentral_thickness_loop_our_model.rds,rh_precentral_thickness,AD,1.25E-18,0.600435693,0.466693739,0.733857065,0.718882711,0.646884904,0.758899475
rh.aparc.thickness.table_rh_precentral_thickness_loop_our_model.rds,rh_precentral_thickness,PD,3.66E-09,0.239124698,0.159655663,0.318545268,0.889278688,0.838116763,0.903866635
rh.aparc.thickness.table_rh_precentral_thickness_loop_our_model.rds,rh_precentral_thickness,CSVD,2.18E-12,0.455432344,0.328072848,0.582411159,0.816288562,0.753740193,0.861228961
rh.aparc.thickness.table_rh_precentral_thickness_loop_our_model.rds,rh_precentral_thickness,MS,0.310296434,0.066221039,-0.061685647,0.194092471,0.910645945,0.834704888,0.928760117
rh.aparc.thickness.table_rh_precentral_thickness_loop_our_model.rds,rh_precentral_thickness,NMOSD,0.051385168,0.149030204,-0.000895802,0.298847563,0.79705188,0.738168235,0.847539485
rh.aparc.thickness.table_rh_precuneus_thickness_loop_our_model.rds,rh_precuneus_thickness,MCI,0.000205754,0.368152498,0.17364679,0.562218629,0.8171057,0.709880373,0.87572838
rh.aparc.thickness.table_rh_precuneus_thickness_loop_our_model.rds,rh_precuneus_thickness,AD,3.01E-26,0.729506631,0.594367045,0.864264114,0.624176549,0.557083546,0.660137847
rh.aparc.thickness.table_rh_precuneus_thickness_loop_our_model.rds,rh_precuneus_thickness,PD,7.19E-17,0.339449676,0.25968484,0.419146163,0.839333806,0.799865712,0.87361061
rh.aparc.thickness.table_rh_precuneus_thickness_loop_our_model.rds,rh_precuneus_thickness,CSVD,0.001166974,0.208474545,0.082606524,0.334236097,0.889232243,0.821465385,0.916496039
rh.aparc.thickness.table_rh_precuneus_thickness_loop_our_model.rds,rh_precuneus_thickness,MS,0.134337116,0.097752047,-0.030204402,0.225656478,0.813412031,0.751315921,0.86091524
rh.aparc.thickness.table_rh_precuneus_thickness_loop_our_model.rds,rh_precuneus_thickness,NMOSD,0.018911969,-0.179665155,-0.329565701,-0.029633783,0.844741981,0.766576615,0.873183979
rh.aparc.thickness.table_rh_rostralanteriorcingulate_thickness_loop_our_model.rds,rh_rostralanteriorcingulate_thickness,MCI,3.76E-05,0.40963347,0.214717432,0.604062255,0.82081896,0.712166791,0.858240094
rh.aparc.thickness.table_rh_rostralanteriorcingulate_thickness_loop_our_model.rds,rh_rostralanteriorcingulate_thickness,AD,0.006857269,0.180664396,0.049683253,0.31154537,0.898648866,0.813480741,0.907579744
rh.aparc.thickness.table_rh_rostralanteriorcingulate_thickness_loop_our_model.rds,rh_rostralanteriorcingulate_thickness,PD,8.34E-23,0.401029647,0.321034984,0.480944002,0.822468785,0.778835349,0.849190306
rh.aparc.thickness.table_rh_rostralanteriorcingulate_thickness_loop_our_model.rds,rh_rostralanteriorcingulate_thickness,CSVD,1.44E-17,0.556721113,0.428697699,0.6844689,0.764680665,0.689284139,0.783963534
rh.aparc.thickness.table_rh_rostralanteriorcingulate_thickness_loop_our_model.rds,rh_rostralanteriorcingulate_thickness,MS,6.45E-05,-0.261838069,-0.390170503,-0.133367196,0.857269951,0.788638044,0.884173024
rh.aparc.thickness.table_rh_rostralanteriorcingulate_thickness_loop_our_model.rds,rh_rostralanteriorcingulate_thickness,NMOSD,0.053640618,-0.147609521,-0.297423474,0.002312018,0.876426156,0.779861407,0.902515609
rh.aparc.thickness.table_rh_rostralmiddlefrontal_thickness_loop_our_model.rds,rh_rostralmiddlefrontal_thickness,MCI,0.000121769,0.381344998,0.186713151,0.575522,0.825006779,0.718757452,0.87819195
rh.aparc.thickness.table_rh_rostralmiddlefrontal_thickness_loop_our_model.rds,rh_rostralmiddlefrontal_thickness,AD,4.63E-10,0.420065336,0.287850601,0.55205102,0.791314392,0.715152071,0.817823252
rh.aparc.thickness.table_rh_rostralmiddlefrontal_thickness_loop_our_model.rds,rh_rostralmiddlefrontal_thickness,PD,4.05E-07,0.20519621,0.125804988,0.284545773,0.899851321,0.864162489,0.924393803
rh.aparc.thickness.table_rh_rostralmiddlefrontal_thickness_loop_our_model.rds,rh_rostralmiddlefrontal_thickness,CSVD,3.59E-22,0.635234147,0.506473629,0.763683456,0.694630774,0.626681575,0.731122175
rh.aparc.thickness.table_rh_rostralmiddlefrontal_thickness_loop_our_model.rds,rh_rostralmiddlefrontal_thickness,MS,0.020166252,-0.15181031,-0.279808298,-0.023731637,0.862700362,0.798327992,0.880275515
rh.aparc.thickness.table_rh_rostralmiddlefrontal_thickness_loop_our_model.rds,rh_rostralmiddlefrontal_thickness,NMOSD,0.491755151,0.052527537,-0.097181079,0.20219776,0.799032646,0.722476626,0.834556012
rh.aparc.thickness.table_rh_superiorfrontal_thickness_loop_our_model.rds,rh_superiorfrontal_thickness,MCI,4.51E-06,0.456935001,0.261502243,0.651826845,0.759762935,0.660099728,0.826290909
rh.aparc.thickness.table_rh_superiorfrontal_thickness_loop_our_model.rds,rh_superiorfrontal_thickness,AD,6.97E-14,0.507270497,0.374380385,0.63988657,0.767047119,0.684251818,0.805457622
rh.aparc.thickness.table_rh_superiorfrontal_thickness_loop_our_model.rds,rh_superiorfrontal_thickness,PD,8.49E-16,0.327202957,0.247479486,0.40686052,0.853895317,0.814496159,0.882060449
rh.aparc.thickness.table_rh_superiorfrontal_thickness_loop_our_model.rds,rh_superiorfrontal_thickness,CSVD,4.58E-19,0.583199015,0.454937101,0.711173164,0.72328461,0.65111656,0.755882561
rh.aparc.thickness.table_rh_superiorfrontal_thickness_loop_our_model.rds,rh_superiorfrontal_thickness,MS,0.635988505,-0.030885737,-0.158739093,0.096984077,0.845903466,0.780607812,0.866859326
rh.aparc.thickness.table_rh_superiorfrontal_thickness_loop_our_model.rds,rh_superiorfrontal_thickness,NMOSD,0.569241667,0.043482963,-0.106214203,0.193148339,0.770266929,0.69583954,0.813940798
rh.aparc.thickness.table_rh_superiorparietal_thickness_loop_our_model.rds,rh_superiorparietal_thickness,MCI,0.004660606,0.279662423,0.085897001,0.473091674,0.87511765,0.780406934,0.927838635
rh.aparc.thickness.table_rh_superiorparietal_thickness_loop_our_model.rds,rh_superiorparietal_thickness,AD,1.01E-20,0.637946986,0.503824604,0.771730514,0.65333637,0.590880864,0.698281157
rh.aparc.thickness.table_rh_superiorparietal_thickness_loop_our_model.rds,rh_superiorparietal_thickness,PD,0.015032354,0.098280666,0.019060645,0.177480655,0.914636123,0.865567306,0.928908146
rh.aparc.thickness.table_rh_superiorparietal_thickness_loop_our_model.rds,rh_superiorparietal_thickness,CSVD,0.007549576,0.171388107,0.045639902,0.297048662,0.877761208,0.810779177,0.915316161
rh.aparc.thickness.table_rh_superiorparietal_thickness_loop_our_model.rds,rh_superiorparietal_thickness,MS,0.484224569,-0.045650039,-0.173508537,0.082232756,0.863979828,0.796079194,0.894137359
rh.aparc.thickness.table_rh_superiorparietal_thickness_loop_our_model.rds,rh_superiorparietal_thickness,NMOSD,0.232053423,-0.091338258,-0.241046682,0.058436835,0.835230928,0.758816298,0.866901507
rh.aparc.thickness.table_rh_superiortemporal_thickness_loop_our_model.rds,rh_superiortemporal_thickness,MCI,0.003826486,0.285904021,0.092092424,0.479372124,0.843204845,0.747338175,0.898627972
rh.aparc.thickness.table_rh_superiortemporal_thickness_loop_our_model.rds,rh_superiortemporal_thickness,AD,1.00E-26,0.737014614,0.601786074,0.871857599,0.607702302,0.548095654,0.647886543
rh.aparc.thickness.table_rh_superiortemporal_thickness_loop_our_model.rds,rh_superiortemporal_thickness,PD,3.57E-20,0.374868643,0.294976077,0.454685951,0.852814626,0.808267096,0.880484038
rh.aparc.thickness.table_rh_superiortemporal_thickness_loop_our_model.rds,rh_superiortemporal_thickness,CSVD,1.45E-12,0.459226473,0.331992838,0.586231329,0.801394434,0.728794467,0.833447504
rh.aparc.thickness.table_rh_superiortemporal_thickness_loop_our_model.rds,rh_superiortemporal_thickness,MS,0.000174911,0.245789497,0.117387773,0.374061142,0.810945546,0.752819586,0.86220123
rh.aparc.thickness.table_rh_superiortemporal_thickness_loop_our_model.rds,rh_superiortemporal_thickness,NMOSD,0.154265163,0.108905587,-0.040908874,0.258640587,0.778860513,0.70728459,0.832365499
rh.aparc.thickness.table_rh_supramarginal_thickness_loop_our_model.rds,rh_supramarginal_thickness,MCI,0.001942267,0.30657879,0.11260772,0.500182002,0.849721177,0.74020308,0.889177271
rh.aparc.thickness.table_rh_supramarginal_thickness_loop_our_model.rds,rh_supramarginal_thickness,AD,7.63E-24,0.690818348,0.556123838,0.825148824,0.650781806,0.584779008,0.69434622
rh.aparc.thickness.table_rh_supramarginal_thickness_loop_our_model.rds,rh_supramarginal_thickness,PD,2.54E-08,0.225740941,0.146303959,0.305132149,0.903936805,0.861292216,0.925283943
rh.aparc.thickness.table_rh_supramarginal_thickness_loop_our_model.rds,rh_supramarginal_thickness,CSVD,3.90E-12,0.450010731,0.322843113,0.576952761,0.819207203,0.748301705,0.858078947
rh.aparc.thickness.table_rh_supramarginal_thickness_loop_our_model.rds,rh_supramarginal_thickness,MS,0.064992268,0.120516332,-0.007485901,0.248454442,0.856835516,0.788643529,0.88990326
rh.aparc.thickness.table_rh_supramarginal_thickness_loop_our_model.rds,rh_supramarginal_thickness,NMOSD,0.915887178,0.008067842,-0.14159925,0.157729052,0.801848226,0.728828836,0.838380541
rh.aparc.thickness.table_rh_temporalpole_thickness_loop_our_model.rds,rh_temporalpole_thickness,MCI,0.001861009,0.307844018,0.113862875,0.501455886,0.819345287,0.71977367,0.879719988
rh.aparc.thickness.table_rh_temporalpole_thickness_loop_our_model.rds,rh_temporalpole_thickness,AD,8.38E-19,0.603620327,0.469846911,0.737071576,0.694094183,0.619649028,0.73049613
rh.aparc.thickness.table_rh_temporalpole_thickness_loop_our_model.rds,rh_temporalpole_thickness,PD,9.65E-17,0.338009799,0.258249915,0.417701628,0.861472889,0.819593584,0.8912464
rh.aparc.thickness.table_rh_temporalpole_thickness_loop_our_model.rds,rh_temporalpole_thickness,CSVD,5.41E-07,0.322966407,0.196593956,0.44917521,0.850495848,0.785012483,0.886199262
rh.aparc.thickness.table_rh_temporalpole_thickness_loop_our_model.rds,rh_temporalpole_thickness,MS,0.040303814,0.133953626,0.005920469,0.261915559,0.829066855,0.760199072,0.868270405
rh.aparc.thickness.table_rh_temporalpole_thickness_loop_our_model.rds,rh_temporalpole_thickness,NMOSD,0.459438048,0.056521253,-0.093192905,0.206194111,0.823017951,0.741779834,0.861993054
rh.aparc.thickness.table_rh_transversetemporal_thickness_loop_our_model.rds,rh_transversetemporal_thickness,MCI,0.332285237,0.095411043,-0.097410735,0.288117215,0.906679858,0.791780918,0.913441344
rh.aparc.thickness.table_rh_transversetemporal_thickness_loop_our_model.rds,rh_transversetemporal_thickness,AD,8.20E-09,0.38797226,0.255976014,0.51975631,0.814359468,0.74770655,0.861385129
rh.aparc.thickness.table_rh_transversetemporal_thickness_loop_our_model.rds,rh_transversetemporal_thickness,PD,0.000938319,0.133787934,0.054523548,0.21302508,0.930323019,0.884718231,0.941148609
rh.aparc.thickness.table_rh_transversetemporal_thickness_loop_our_model.rds,rh_transversetemporal_thickness,CSVD,0.01340032,0.158603987,0.032892106,0.284234705,0.915309028,0.853878642,0.937762655
rh.aparc.thickness.table_rh_transversetemporal_thickness_loop_our_model.rds,rh_transversetemporal_thickness,MS,0.175490955,0.088442266,-0.039497844,0.216335275,0.924246922,0.857744803,0.936014584
rh.aparc.thickness.table_rh_transversetemporal_thickness_loop_our_model.rds,rh_transversetemporal_thickness,NMOSD,0.044123993,-0.153990919,-0.303820589,-0.004048917,0.882266383,0.788834337,0.892246798
rh.aparc.volume.table_rh_bankssts_volume_loop_our_model.rds,rh_bankssts_volume,MCI,0.015901003,0.237989841,0.044508837,0.431184061,0.86112157,0.750716638,0.882227403
rh.aparc.volume.table_rh_bankssts_volume_loop_our_model.rds,rh_bankssts_volume,AD,8.71E-19,0.603318166,0.469547749,0.736766572,0.721541089,0.653800197,0.765745632
rh.aparc.volume.table_rh_bankssts_volume_loop_our_model.rds,rh_bankssts_volume,PD,1.51E-06,0.194725499,0.115356014,0.274055422,0.907711457,0.870197629,0.932856817
rh.aparc.volume.table_rh_bankssts_volume_loop_our_model.rds,rh_bankssts_volume,CSVD,0.114277224,0.101192294,-0.024387893,0.226720614,0.916526891,0.841216553,0.926415474
rh.aparc.volume.table_rh_bankssts_volume_loop_our_model.rds,rh_bankssts_volume,MS,1.37E-05,0.285184583,0.156605912,0.413612715,0.85580354,0.798098702,0.88833881
rh.aparc.volume.table_rh_bankssts_volume_loop_our_model.rds,rh_bankssts_volume,NMOSD,0.096011323,0.127277687,-0.02258414,0.277046701,0.905701165,0.828660795,0.925842857
rh.aparc.volume.table_rh_caudalanteriorcingulate_volume_loop_our_model.rds,rh_caudalanteriorcingulate_volume,MCI,0.008973506,0.258075481,0.064462544,0.451377799,0.85584851,0.750051278,0.899737015
rh.aparc.volume.table_rh_caudalanteriorcingulate_volume_loop_our_model.rds,rh_caudalanteriorcingulate_volume,AD,0.007780684,0.17782956,0.046857494,0.308703022,0.913563204,0.834510629,0.93195312
rh.aparc.volume.table_rh_caudalanteriorcingulate_volume_loop_our_model.rds,rh_caudalanteriorcingulate_volume,PD,0.016574801,-0.096840395,-0.176039141,-0.017621913,0.958665543,0.91361955,0.961604442
rh.aparc.volume.table_rh_caudalanteriorcingulate_volume_loop_our_model.rds,rh_caudalanteriorcingulate_volume,CSVD,0.013706907,0.158083179,0.03237272,0.283712726,0.887710045,0.822660068,0.917824353
rh.aparc.volume.table_rh_caudalanteriorcingulate_volume_loop_our_model.rds,rh_caudalanteriorcingulate_volume,MS,0.979227323,0.001698961,-0.126155455,0.129552458,0.936853662,0.858178755,0.94195986
rh.aparc.volume.table_rh_caudalanteriorcingulate_volume_loop_our_model.rds,rh_caudalanteriorcingulate_volume,NMOSD,0.301347932,0.078981729,-0.070769154,0.228674909,0.911569197,0.817984044,0.93527455
rh.aparc.volume.table_rh_caudalmiddlefrontal_volume_loop_our_model.rds,rh_caudalmiddlefrontal_volume,MCI,0.007972588,0.26207625,0.068435863,0.455401278,0.875046581,0.776134333,0.910265869
rh.aparc.volume.table_rh_caudalmiddlefrontal_volume_loop_our_model.rds,rh_caudalmiddlefrontal_volume,AD,1.34E-14,0.52223043,0.38921254,0.654966698,0.757901456,0.698908642,0.807886795
rh.aparc.volume.table_rh_caudalmiddlefrontal_volume_loop_our_model.rds,rh_caudalmiddlefrontal_volume,PD,0.000146805,0.153577137,0.074282624,0.232840399,0.930977532,0.888094559,0.94783257
rh.aparc.volume.table_rh_caudalmiddlefrontal_volume_loop_our_model.rds,rh_caudalmiddlefrontal_volume,CSVD,0.045033203,0.128480445,0.002844086,0.254051005,0.903137078,0.831244658,0.92760089
rh.aparc.volume.table_rh_caudalmiddlefrontal_volume_loop_our_model.rds,rh_caudalmiddlefrontal_volume,MS,0.447718882,0.049547096,-0.078339715,0.177407513,0.926270649,0.844293699,0.935950646
rh.aparc.volume.table_rh_caudalmiddlefrontal_volume_loop_our_model.rds,rh_caudalmiddlefrontal_volume,NMOSD,2.91E-05,0.321355566,0.170610691,0.471868435,0.870384185,0.792190427,0.901976146
rh.aparc.volume.table_rh_cuneus_volume_loop_our_model.rds,rh_cuneus_volume,MCI,0.234082252,0.117133367,-0.075757362,0.30988222,0.898639385,0.791195766,0.928760577
rh.aparc.volume.table_rh_cuneus_volume_loop_our_model.rds,rh_cuneus_volume,AD,0.003283339,0.196519803,0.065485439,0.327445241,0.922868495,0.847612365,0.933053675
rh.aparc.volume.table_rh_cuneus_volume_loop_our_model.rds,rh_cuneus_volume,PD,0.189161512,0.053048886,-0.026132651,0.132219603,0.959716669,0.914115575,0.962313547
rh.aparc.volume.table_rh_cuneus_volume_loop_our_model.rds,rh_cuneus_volume,CSVD,0.302597038,-0.066030297,-0.191521453,0.05949472,0.957177486,0.881834396,0.955823984
rh.aparc.volume.table_rh_cuneus_volume_loop_our_model.rds,rh_cuneus_volume,MS,0.860244997,0.011488195,-0.116369893,0.139340146,0.933204352,0.861200207,0.946231807
rh.aparc.volume.table_rh_cuneus_volume_loop_our_model.rds,rh_cuneus_volume,NMOSD,0.001464681,0.24393879,0.093629729,0.394070844,0.81644491,0.743722878,0.854595823
rh.aparc.volume.table_rh_entorhinal_volume_loop_our_model.rds,rh_entorhinal_volume,MCI,6.91E-07,0.495617622,0.299723843,0.690927145,0.794512505,0.70742242,0.857788348
rh.aparc.volume.table_rh_entorhinal_volume_loop_our_model.rds,rh_entorhinal_volume,AD,9.23E-26,0.721797671,0.586748515,0.856468277,0.657907817,0.605050973,0.700029718
rh.aparc.volume.table_rh_entorhinal_volume_loop_our_model.rds,rh_entorhinal_volume,PD,8.90E-34,0.496751561,0.416327634,0.577076984,0.78044931,0.74106369,0.820216116
rh.aparc.volume.table_rh_entorhinal_volume_loop_our_model.rds,rh_entorhinal_volume,CSVD,0.84765816,0.012301683,-0.1131765,0.13777354,0.923734636,0.861767078,0.9398031
rh.aparc.volume.table_rh_entorhinal_volume_loop_our_model.rds,rh_entorhinal_volume,MS,0.039040791,0.134813601,0.006778378,0.262777131,0.774314364,0.704423313,0.815645849
rh.aparc.volume.table_rh_entorhinal_volume_loop_our_model.rds,rh_entorhinal_volume,NMOSD,0.01128895,0.193994473,0.043907812,0.343939953,0.776199677,0.698162968,0.830760601
rh.aparc.volume.table_rh_frontalpole_volume_loop_our_model.rds,rh_frontalpole_volume,MCI,0.092085947,-0.165963339,-0.358849707,0.02712371,0.875905669,0.775927273,0.916370975
rh.aparc.volume.table_rh_frontalpole_volume_loop_our_model.rds,rh_frontalpole_volume,AD,0.428810288,0.052772498,-0.077929243,0.18344489,0.872066401,0.802425792,0.891657721
rh.aparc.volume.table_rh_frontalpole_volume_loop_our_model.rds,rh_frontalpole_volume,PD,1.04E-28,-0.454774027,-0.534908403,-0.37454907,0.786085715,0.737034973,0.811408003
rh.aparc.volume.table_rh_frontalpole_volume_loop_our_model.rds,rh_frontalpole_volume,CSVD,0.000119731,0.247260384,0.121244117,0.373150602,0.838397777,0.771911494,0.865963956
rh.aparc.volume.table_rh_frontalpole_volume_loop_our_model.rds,rh_frontalpole_volume,MS,5.15E-05,-0.2653478,-0.393694058,-0.136861275,0.877992408,0.803217581,0.904046288
rh.aparc.volume.table_rh_frontalpole_volume_loop_our_model.rds,rh_frontalpole_volume,NMOSD,1.84E-12,-0.548138191,-0.700399912,-0.395489622,0.749796488,0.678638123,0.798348661
rh.aparc.volume.table_rh_fusiform_volume_loop_our_model.rds,rh_fusiform_volume,MCI,0.000950061,0.327220837,0.133081267,0.520972438,0.869297557,0.772613714,0.904656214
rh.aparc.volume.table_rh_fusiform_volume_loop_our_model.rds,rh_fusiform_volume,AD,2.16E-25,0.715903286,0.580922648,0.850508136,0.681419943,0.621394791,0.727856
rh.aparc.volume.table_rh_fusiform_volume_loop_our_model.rds,rh_fusiform_volume,PD,3.04E-23,0.405244904,0.32523317,0.485175507,0.847315286,0.798718718,0.871133989
rh.aparc.volume.table_rh_fusiform_volume_loop_our_model.rds,rh_fusiform_volume,CSVD,0.208903211,0.080498029,-0.045047329,0.20600212,0.908115431,0.840819858,0.929752248
rh.aparc.volume.table_rh_fusiform_volume_loop_our_model.rds,rh_fusiform_volume,MS,4.29E-09,0.386736711,0.257589664,0.515681239,0.84442616,0.78576506,0.873585795
rh.aparc.volume.table_rh_fusiform_volume_loop_our_model.rds,rh_fusiform_volume,NMOSD,5.64E-11,0.50853459,0.356284885,0.660423658,0.778082473,0.701055893,0.826319619
rh.aparc.volume.table_rh_inferiorparietal_volume_loop_our_model.rds,rh_inferiorparietal_volume,MCI,0.02454374,0.221831428,0.028449563,0.414945713,0.884199341,0.784612986,0.902769251
rh.aparc.volume.table_rh_inferiorparietal_volume_loop_our_model.rds,rh_inferiorparietal_volume,AD,1.10E-24,0.704533303,0.569683551,0.839012582,0.645290352,0.579244986,0.677602824
rh.aparc.volume.table_rh_inferiorparietal_volume_loop_our_model.rds,rh_inferiorparietal_volume,PD,1.26E-09,0.246191183,0.166704518,0.325627962,0.893925686,0.85365647,0.920170346
rh.aparc.volume.table_rh_inferiorparietal_volume_loop_our_model.rds,rh_inferiorparietal_volume,CSVD,0.95728773,-0.003429549,-0.128902578,0.122045262,0.88519103,0.820765071,0.911857596
rh.aparc.volume.table_rh_inferiorparietal_volume_loop_our_model.rds,rh_inferiorparietal_volume,MS,3.31E-05,0.272093685,0.143576522,0.400467093,0.880750979,0.825481671,0.916212791
rh.aparc.volume.table_rh_inferiorparietal_volume_loop_our_model.rds,rh_inferiorparietal_volume,NMOSD,0.013169544,0.189804555,0.039734464,0.339736491,0.878710023,0.781089301,0.911051695
rh.aparc.volume.table_rh_inferiortemporal_volume_loop_our_model.rds,rh_inferiortemporal_volume,MCI,0.000601895,0.339856732,0.145607809,0.533698941,0.853287831,0.760159753,0.910410015
rh.aparc.volume.table_rh_inferiortemporal_volume_loop_our_model.rds,rh_inferiortemporal_volume,AD,4.57E-25,0.71068515,0.575764834,0.845232109,0.676355398,0.609416846,0.718503687
rh.aparc.volume.table_rh_inferiortemporal_volume_loop_our_model.rds,rh_inferiortemporal_volume,PD,2.42E-15,0.321885708,0.242179706,0.401526804,0.852636151,0.808525968,0.879732267
rh.aparc.volume.table_rh_inferiortemporal_volume_loop_our_model.rds,rh_inferiortemporal_volume,CSVD,0.886221527,0.009162602,-0.116314243,0.134634731,0.906970367,0.847973348,0.931655304
rh.aparc.volume.table_rh_inferiortemporal_volume_loop_our_model.rds,rh_inferiortemporal_volume,MS,2.47E-21,0.633914897,0.502722081,0.764785217,0.744561473,0.67383136,0.801287277
rh.aparc.volume.table_rh_inferiortemporal_volume_loop_our_model.rds,rh_inferiortemporal_volume,NMOSD,1.21E-06,0.374058695,0.222954256,0.524894221,0.828369887,0.759766557,0.859582212
rh.aparc.volume.table_rh_insula_volume_loop_our_model.rds,rh_insula_volume,MCI,6.38E-05,0.397093607,0.202305771,0.591408473,0.832428882,0.735423256,0.875307376
rh.aparc.volume.table_rh_insula_volume_loop_our_model.rds,rh_insula_volume,AD,1.95E-17,0.578189819,0.44466336,0.711406638,0.72143958,0.653890104,0.747889381
rh.aparc.volume.table_rh_insula_volume_loop_our_model.rds,rh_insula_volume,PD,1.19E-10,0.261272517,0.181746603,0.34074553,0.88345116,0.844713086,0.907977299
rh.aparc.volume.table_rh_insula_volume_loop_our_model.rds,rh_insula_volume,CSVD,0.000563512,0.221506428,0.095591195,0.347308626,0.882188878,0.816022272,0.920401813
rh.aparc.volume.table_rh_insula_volume_loop_our_model.rds,rh_insula_volume,MS,1.12E-17,0.569706798,0.439134143,0.699987042,0.742181616,0.684309436,0.80028035
rh.aparc.volume.table_rh_insula_volume_loop_our_model.rds,rh_insula_volume,NMOSD,2.06E-08,0.433305063,0.281736134,0.584564194,0.800474384,0.725121548,0.864903086
rh.aparc.volume.table_rh_isthmuscingulate_volume_loop_our_model.rds,rh_isthmuscingulate_volume,MCI,0.000519817,0.343834102,0.149550219,0.537706645,0.844266044,0.736943441,0.888574827
rh.aparc.volume.table_rh_isthmuscingulate_volume_loop_our_model.rds,rh_isthmuscingulate_volume,AD,4.90E-20,0.625844052,0.491846757,0.759508368,0.705299918,0.652045908,0.760717522
rh.aparc.volume.table_rh_isthmuscingulate_volume_loop_our_model.rds,rh_isthmuscingulate_volume,PD,1.18E-06,0.19672787,0.117354302,0.276061472,0.902621413,0.859654076,0.927730649
rh.aparc.volume.table_rh_isthmuscingulate_volume_loop_our_model.rds,rh_isthmuscingulate_volume,CSVD,0.550139982,0.038267572,-0.087227587,0.163743088,0.94732563,0.874961507,0.947894027
rh.aparc.volume.table_rh_isthmuscingulate_volume_loop_our_model.rds,rh_isthmuscingulate_volume,MS,0.000766102,0.220215715,0.091915764,0.348398978,0.890601314,0.827977665,0.921404228
rh.aparc.volume.table_rh_isthmuscingulate_volume_loop_our_model.rds,rh_isthmuscingulate_volume,NMOSD,0.000231545,0.282650543,0.132137324,0.432959311,0.885682853,0.800109954,0.917403968
rh.aparc.volume.table_rh_lateraloccipital_volume_loop_our_model.rds,rh_lateraloccipital_volume,MCI,0.06580657,0.181318877,-0.011841785,0.374260383,0.899345293,0.792789167,0.926597329
rh.aparc.volume.table_rh_lateraloccipital_volume_loop_our_model.rds,rh_lateraloccipital_volume,AD,1.24E-12,0.480263206,0.347594967,0.612671188,0.762003192,0.693874026,0.797381272
rh.aparc.volume.table_rh_lateraloccipital_volume_loop_our_model.rds,rh_lateraloccipital_volume,PD,2.79E-14,0.309121471,0.229456376,0.388724191,0.869829107,0.829321041,0.898663713
rh.aparc.volume.table_rh_lateraloccipital_volume_loop_our_model.rds,rh_lateraloccipital_volume,CSVD,0.339590557,-0.061166,-0.186653518,0.064352927,0.90748451,0.83872949,0.924800782
rh.aparc.volume.table_rh_lateraloccipital_volume_loop_our_model.rds,rh_lateraloccipital_volume,MS,1.24E-09,0.400319318,0.271084108,0.529345176,0.811901593,0.741285949,0.862445533
rh.aparc.volume.table_rh_lateraloccipital_volume_loop_our_model.rds,rh_lateraloccipital_volume,NMOSD,8.26E-15,0.606359079,0.453074041,0.759219456,0.757809739,0.680813033,0.81101705
rh.aparc.volume.table_rh_lateralorbitofrontal_volume_loop_our_model.rds,rh_lateralorbitofrontal_volume,MCI,0.01555638,0.238783139,0.045297101,0.431981419,0.882373573,0.775567812,0.904444309
rh.aparc.volume.table_rh_lateralorbitofrontal_volume_loop_our_model.rds,rh_lateralorbitofrontal_volume,AD,4.32E-13,0.490296058,0.357290899,0.622780023,0.78109169,0.711625584,0.832229817
rh.aparc.volume.table_rh_lateralorbitofrontal_volume_loop_our_model.rds,rh_lateralorbitofrontal_volume,PD,0.00066996,0.137565215,0.058295374,0.216807057,0.921576425,0.884700684,0.940747298
rh.aparc.volume.table_rh_lateralorbitofrontal_volume_loop_our_model.rds,rh_lateralorbitofrontal_volume,CSVD,0.144761459,0.093432239,-0.0321341,0.218950685,0.93224223,0.861053457,0.94308873
rh.aparc.volume.table_rh_lateralorbitofrontal_volume_loop_our_model.rds,rh_lateralorbitofrontal_volume,MS,0.955200685,0.003665573,-0.12418944,0.131518641,0.904843545,0.834781827,0.932688441
rh.aparc.volume.table_rh_lateralorbitofrontal_volume_loop_our_model.rds,rh_lateralorbitofrontal_volume,NMOSD,0.361022148,-0.069795802,-0.219479546,0.079938904,0.880894787,0.796659706,0.906872227
rh.aparc.volume.table_rh_lingual_volume_loop_our_model.rds,rh_lingual_volume,MCI,0.002416404,0.300044995,0.10612542,0.493604396,0.836854621,0.722701941,0.888191904
