Index,MRI_measure,disease,pvalue,cohens_d,cohens_d_CI_low,cohens_d_CI_high,Overlap,Overlap_CI_low,Overlap_CI_high
rh.aparc.thickness.table_rh_lingual_thickness_loop_our_model.rds,rh_lingual_thickness,MCI,0.451034797,0.074154334,-0.118611071,0.266829798,0.89782435,0.786831943,0.930352363
rh.aparc.thickness.table_rh_lingual_thickness_loop_our_model.rds,rh_lingual_thickness,AD,0.139262241,-0.098657107,-0.229373558,0.032114198,0.837945531,0.763777188,0.862620774
rh.aparc.thickness.table_rh_lingual_thickness_loop_our_model.rds,rh_lingual_thickness,PD,9.58E-28,0.44638731,0.366200096,0.526485518,0.781601277,0.743053716,0.812135312
rh.aparc.thickness.table_rh_lingual_thickness_loop_our_model.rds,rh_lingual_thickness,CSVD,0.93827066,-0.004959099,-0.13043185,0.120516187,0.853215616,0.783609236,0.881349611
rh.aparc.thickness.table_rh_lingual_thickness_loop_our_model.rds,rh_lingual_thickness,MS,0.003414002,0.191475173,0.063277235,0.31957154,0.827295563,0.765604549,0.858733971
rh.aparc.thickness.table_rh_lingual_thickness_loop_our_model.rds,rh_lingual_thickness,NMOSD,0.001869156,0.238431287,0.088149009,0.388540468,0.843399517,0.775018799,0.885990587
rh.aparc.thickness.table_rh_medialorbitofrontal_thickness_loop_our_model.rds,rh_medialorbitofrontal_thickness,MCI,0.208736495,-0.123754773,-0.316518919,0.069159201,0.930325509,0.829554162,0.936005189
rh.aparc.thickness.table_rh_medialorbitofrontal_thickness_loop_our_model.rds,rh_medialorbitofrontal_thickness,AD,0.340853905,-0.06353236,-0.194214608,0.067182629,0.821128301,0.755275774,0.85677755
rh.aparc.thickness.table_rh_medialorbitofrontal_thickness_loop_our_model.rds,rh_medialorbitofrontal_thickness,PD,0.153904863,0.057608318,-0.021576205,0.136781079,0.884173894,0.840832229,0.908240334
rh.aparc.thickness.table_rh_medialorbitofrontal_thickness_loop_our_model.rds,rh_medialorbitofrontal_thickness,CSVD,3.13E-06,0.300191783,0.17393574,0.42629536,0.811402279,0.756095948,0.845311353
rh.aparc.thickness.table_rh_medialorbitofrontal_thickness_loop_our_model.rds,rh_medialorbitofrontal_thickness,MS,1.88E-09,-0.395842638,-0.524841357,-0.26663677,0.843828288,0.772243887,0.87861119
rh.aparc.thickness.table_rh_medialorbitofrontal_thickness_loop_our_model.rds,rh_medialorbitofrontal_thickness,NMOSD,8.15E-07,-0.380099233,-0.530975029,-0.228950328,0.827842157,0.754617762,0.865950432
rh.aparc.thickness.table_rh_middletemporal_thickness_loop_our_model.rds,rh_middletemporal_thickness,MCI,0.122694062,0.152036103,-0.040989107,0.344877362,0.895131121,0.789248288,0.929545238
rh.aparc.thickness.table_rh_middletemporal_thickness_loop_our_model.rds,rh_middletemporal_thickness,AD,0.044629743,0.134062991,0.003214497,0.264836995,0.71653521,0.629192644,0.750660089
rh.aparc.thickness.table_rh_middletemporal_thickness_loop_our_model.rds,rh_middletemporal_thickness,PD,3.56E-24,0.414048721,0.334000808,0.494013817,0.768958582,0.728332348,0.798511353
rh.aparc.thickness.table_rh_middletemporal_thickness_loop_our_model.rds,rh_middletemporal_thickness,CSVD,0.11380678,0.10132415,-0.024256292,0.226852628,0.843299599,0.784789552,0.878288655
rh.aparc.thickness.table_rh_middletemporal_thickness_loop_our_model.rds,rh_middletemporal_thickness,MS,0.269949599,0.072005987,-0.055908638,0.199882257,0.884959045,0.812505177,0.904523362
rh.aparc.thickness.table_rh_middletemporal_thickness_loop_our_model.rds,rh_middletemporal_thickness,NMOSD,0.475247129,0.054548929,-0.095162431,0.20422047,0.899203655,0.808185156,0.925115716
rh.aparc.thickness.table_rh_paracentral_thickness_loop_our_model.rds,rh_paracentral_thickness,MCI,0.029354341,-0.214903322,-0.407985235,-0.021562107,0.908765564,0.810993,0.927861779
rh.aparc.thickness.table_rh_paracentral_thickness_loop_our_model.rds,rh_paracentral_thickness,AD,0.115371193,-0.105068637,-0.235793995,0.025715126,0.847983334,0.782601245,0.886193791
rh.aparc.thickness.table_rh_paracentral_thickness_loop_our_model.rds,rh_paracentral_thickness,PD,5.80E-10,-0.251258072,-0.330706779,-0.171758466,0.907830562,0.865905166,0.923822239
rh.aparc.thickness.table_rh_paracentral_thickness_loop_our_model.rds,rh_paracentral_thickness,CSVD,1.04E-08,-0.369650974,-0.496100266,-0.243015148,0.86827717,0.810156429,0.901898817
rh.aparc.thickness.table_rh_paracentral_thickness_loop_our_model.rds,rh_paracentral_thickness,MS,8.38E-08,-0.352353447,-0.481104945,-0.223416889,0.84976561,0.778178456,0.892139784
rh.aparc.thickness.table_rh_paracentral_thickness_loop_our_model.rds,rh_paracentral_thickness,NMOSD,3.75E-08,-0.425013781,-0.576209772,-0.273513682,0.823945905,0.760337811,0.876046649
rh.aparc.thickness.table_rh_parahippocampal_thickness_loop_our_model.rds,rh_parahippocampal_thickness,MCI,0.013998393,0.242575638,0.049065365,0.435793692,0.840055923,0.746974676,0.885887473
rh.aparc.thickness.table_rh_parahippocampal_thickness_loop_our_model.rds,rh_parahippocampal_thickness,AD,1.17E-12,0.480790294,0.348117821,0.613202259,0.758193889,0.68869822,0.807039622
rh.aparc.thickness.table_rh_parahippocampal_thickness_loop_our_model.rds,rh_parahippocampal_thickness,PD,5.71E-15,0.317458656,0.237767015,0.397086266,0.848151846,0.803442647,0.884165047
rh.aparc.thickness.table_rh_parahippocampal_thickness_loop_our_model.rds,rh_parahippocampal_thickness,CSVD,0.157961533,-0.090461031,-0.215975947,0.035100276,0.908497174,0.842474092,0.928999968
rh.aparc.thickness.table_rh_parahippocampal_thickness_loop_our_model.rds,rh_parahippocampal_thickness,MS,0.040865658,0.133578414,0.005546173,0.261539609,0.873930313,0.805462218,0.906924809
rh.aparc.thickness.table_rh_parahippocampal_thickness_loop_our_model.rds,rh_parahippocampal_thickness,NMOSD,0.989269322,-0.00102737,-0.15069055,0.148636549,0.85762471,0.771216287,0.903288845
rh.aparc.thickness.table_rh_parsopercularis_thickness_loop_our_model.rds,rh_parsopercularis_thickness,MCI,0.825073446,-0.021739344,-0.214385834,0.170933507,0.824934875,0.722519647,0.870998789
rh.aparc.thickness.table_rh_parsopercularis_thickness_loop_our_model.rds,rh_parsopercularis_thickness,AD,0.002955457,0.198699461,0.067657496,0.32963131,0.74835889,0.674190888,0.777558686
rh.aparc.thickness.table_rh_parsopercularis_thickness_loop_our_model.rds,rh_parsopercularis_thickness,PD,7.79E-06,-0.180966543,-0.260272326,-0.10162397,0.891596335,0.850193862,0.914917748
rh.aparc.thickness.table_rh_parsopercularis_thickness_loop_our_model.rds,rh_parsopercularis_thickness,CSVD,0.003656384,0.18651402,0.060719499,0.31221318,0.786159321,0.718073824,0.805003907
rh.aparc.thickness.table_rh_parsopercularis_thickness_loop_our_model.rds,rh_parsopercularis_thickness,MS,0.012635756,-0.162995966,-0.291019096,-0.034886208,0.922377045,0.833423722,0.937268761
rh.aparc.thickness.table_rh_parsopercularis_thickness_loop_our_model.rds,rh_parsopercularis_thickness,NMOSD,0.06847984,-0.139336015,-0.289130727,0.010560316,0.869513606,0.809331359,0.91131201
rh.aparc.thickness.table_rh_parsorbitalis_thickness_loop_our_model.rds,rh_parsorbitalis_thickness,MCI,0.18633917,-0.130111879,-0.322891652,0.062825405,0.931488808,0.828320289,0.930492242
rh.aparc.thickness.table_rh_parsorbitalis_thickness_loop_our_model.rds,rh_parsorbitalis_thickness,AD,0.020105288,-0.155235162,-0.286053383,-0.024330788,0.814865499,0.747430308,0.85065706
rh.aparc.thickness.table_rh_parsorbitalis_thickness_loop_our_model.rds,rh_parsorbitalis_thickness,PD,0.423371486,0.03234077,-0.046829883,0.111504846,0.882153024,0.836513071,0.91164645
rh.aparc.thickness.table_rh_parsorbitalis_thickness_loop_our_model.rds,rh_parsorbitalis_thickness,CSVD,0.006590474,0.174303976,0.048547094,0.29997169,0.835420402,0.751622001,0.863912395
rh.aparc.thickness.table_rh_parsorbitalis_thickness_loop_our_model.rds,rh_parsorbitalis_thickness,MS,0.076940682,-0.115505636,-0.243435657,0.012485795,0.907105728,0.838981537,0.923483564
rh.aparc.thickness.table_rh_parsorbitalis_thickness_loop_our_model.rds,rh_parsorbitalis_thickness,NMOSD,0.216978469,-0.094361747,-0.244074329,0.055419713,0.878732534,0.800627298,0.917617664
rh.aparc.thickness.table_rh_parstriangularis_thickness_loop_our_model.rds,rh_parstriangularis_thickness,MCI,0.220927275,-0.120501822,-0.313258289,0.072400593,0.88498693,0.74892103,0.914501271
rh.aparc.thickness.table_rh_parstriangularis_thickness_loop_our_model.rds,rh_parstriangularis_thickness,AD,0.618247994,-0.033233877,-0.163897925,0.09744867,0.805617064,0.736369035,0.836884508
rh.aparc.thickness.table_rh_parstriangularis_thickness_loop_our_model.rds,rh_parstriangularis_thickness,PD,0.005482022,-0.11227207,-0.191485205,-0.033036052,0.920981825,0.877907939,0.94115619
rh.aparc.thickness.table_rh_parstriangularis_thickness_loop_our_model.rds,rh_parstriangularis_thickness,CSVD,0.000262576,0.23450792,0.108542992,0.360353289,0.802049389,0.735672321,0.835837365
rh.aparc.thickness.table_rh_parstriangularis_thickness_loop_our_model.rds,rh_parstriangularis_thickness,MS,0.000198591,-0.243682086,-0.371946065,-0.115289155,0.887802247,0.816394474,0.908159265
rh.aparc.thickness.table_rh_parstriangularis_thickness_loop_our_model.rds,rh_parstriangularis_thickness,NMOSD,0.023297831,-0.17361459,-0.323497329,-0.023605464,0.836722683,0.774476106,0.880392798
rh.aparc.thickness.table_rh_pericalcarine_thickness_loop_our_model.rds,rh_pericalcarine_thickness,MCI,0.143021631,-0.144240655,-0.337058718,0.04875199,0.93826319,0.818235275,0.949012667
rh.aparc.thickness.table_rh_pericalcarine_thickness_loop_our_model.rds,rh_pericalcarine_thickness,AD,4.55E-05,-0.273195593,-0.404393757,-0.141846717,0.867122147,0.800013704,0.894916982
rh.aparc.thickness.table_rh_pericalcarine_thickness_loop_our_model.rds,rh_pericalcarine_thickness,PD,0.955893612,0.002234071,-0.076928384,0.081396062,0.970125436,0.927552804,0.972510165
rh.aparc.thickness.table_rh_pericalcarine_thickness_loop_our_model.rds,rh_pericalcarine_thickness,CSVD,0.00254583,-0.193699834,-0.319418587,-0.067882084,0.913473055,0.857917622,0.927625716
rh.aparc.thickness.table_rh_pericalcarine_thickness_loop_our_model.rds,rh_pericalcarine_thickness,MS,0.000223395,0.241714398,0.113329551,0.369971197,0.854932183,0.794047025,0.888824191
rh.aparc.thickness.table_rh_pericalcarine_thickness_loop_our_model.rds,rh_pericalcarine_thickness,NMOSD,1.68E-05,0.330998474,0.180191569,0.48156657,0.81990899,0.749174366,0.867010707
rh.aparc.thickness.table_rh_postcentral_thickness_loop_our_model.rds,rh_postcentral_thickness,MCI,0.002070846,-0.304673091,-0.498263419,-0.110717129,0.902692078,0.795318466,0.916633567
rh.aparc.thickness.table_rh_postcentral_thickness_loop_our_model.rds,rh_postcentral_thickness,AD,0.122776164,-0.102978621,-0.233700988,0.027801016,0.828209185,0.758073943,0.852650554
rh.aparc.thickness.table_rh_postcentral_thickness_loop_our_model.rds,rh_postcentral_thickness,PD,2.78E-29,-0.459683416,-0.539839264,-0.379436042,0.835814969,0.794316461,0.860798144
rh.aparc.thickness.table_rh_postcentral_thickness_loop_our_model.rds,rh_postcentral_thickness,CSVD,8.54E-13,-0.464077442,-0.591115844,-0.336806753,0.835122826,0.770223736,0.877599713
rh.aparc.thickness.table_rh_postcentral_thickness_loop_our_model.rds,rh_postcentral_thickness,MS,4.34E-07,-0.331990448,-0.460636433,-0.203169805,0.838904973,0.781528087,0.866307002
rh.aparc.thickness.table_rh_postcentral_thickness_loop_our_model.rds,rh_postcentral_thickness,NMOSD,3.43E-14,-0.591487145,-0.744188901,-0.438737829,0.740626709,0.670311236,0.802093662
rh.aparc.thickness.table_rh_posteriorcingulate_thickness_loop_our_model.rds,rh_posteriorcingulate_thickness,MCI,0.001526747,0.313650922,0.119623008,0.507302741,0.77866953,0.68884173,0.839386179
rh.aparc.thickness.table_rh_posteriorcingulate_thickness_loop_our_model.rds,rh_posteriorcingulate_thickness,AD,0.057681331,0.126703155,-0.004127566,0.257463481,0.849063126,0.78146832,0.885001684
rh.aparc.thickness.table_rh_posteriorcingulate_thickness_loop_our_model.rds,rh_posteriorcingulate_thickness,PD,1.60E-16,0.335538913,0.255787439,0.415222789,0.829375761,0.785386927,0.856133773
rh.aparc.thickness.table_rh_posteriorcingulate_thickness_loop_our_model.rds,rh_posteriorcingulate_thickness,CSVD,1.38E-07,0.339724404,0.213261133,0.466015717,0.783451276,0.716545842,0.829550982
rh.aparc.thickness.table_rh_posteriorcingulate_thickness_loop_our_model.rds,rh_posteriorcingulate_thickness,MS,2.88E-06,0.307115186,0.178427421,0.435641085,0.843816245,0.773679592,0.878391884
rh.aparc.thickness.table_rh_posteriorcingulate_thickness_loop_our_model.rds,rh_posteriorcingulate_thickness,NMOSD,0.08437148,0.131979679,-0.017895249,0.281758362,0.875993573,0.798106782,0.903284854
rh.aparc.thickness.table_rh_precentral_thickness_loop_our_model.rds,rh_precentral_thickness,MCI,0.348156488,0.092322515,-0.10049049,0.285023556,0.842212178,0.725891601,0.900653558
rh.aparc.thickness.table_rh_precentral_thickness_loop_our_model.rds,rh_precentral_thickness,AD,0.129620469,0.101132845,-0.029643196,0.231852662,0.820236844,0.756330029,0.854362232
rh.aparc.thickness.table_rh_precentral_thickness_loop_our_model.rds,rh_precentral_thickness,PD,0.001415014,-0.129053624,-0.208285104,-0.049795859,0.905064439,0.862220353,0.930565024
rh.aparc.thickness.table_rh_precentral_thickness_loop_our_model.rds,rh_precentral_thickness,CSVD,0.342200285,0.06083613,-0.064682393,0.186323424,0.90374782,0.834752421,0.939846653
rh.aparc.thickness.table_rh_precentral_thickness_loop_our_model.rds,rh_precentral_thickness,MS,0.000126166,-0.251141468,-0.379432933,-0.122717129,0.884161254,0.817761479,0.915328906
rh.aparc.thickness.table_rh_precentral_thickness_loop_our_model.rds,rh_precentral_thickness,NMOSD,0.166086337,-0.105863539,-0.255593517,0.043943703,0.900846222,0.808864042,0.921036442
rh.aparc.thickness.table_rh_precuneus_thickness_loop_our_model.rds,rh_precuneus_thickness,MCI,0.09224244,-0.165883272,-0.358769375,0.027203406,0.880519255,0.755283807,0.922316621
rh.aparc.thickness.table_rh_precuneus_thickness_loop_our_model.rds,rh_precuneus_thickness,AD,0.016522194,0.160112117,0.029193761,0.290941545,0.696287006,0.613985721,0.727796097
rh.aparc.thickness.table_rh_precuneus_thickness_loop_our_model.rds,rh_precuneus_thickness,PD,0.013317594,-0.100043578,-0.179245113,-0.020821644,0.922910476,0.876140178,0.941483035
rh.aparc.thickness.table_rh_precuneus_thickness_loop_our_model.rds,rh_precuneus_thickness,CSVD,1.25E-08,-0.367622136,-0.494060393,-0.240998171,0.861969922,0.792614443,0.881170784
rh.aparc.thickness.table_rh_precuneus_thickness_loop_our_model.rds,rh_precuneus_thickness,MS,1.10E-05,-0.288311348,-0.416752952,-0.159717565,0.837906091,0.77509105,0.880686382
rh.aparc.thickness.table_rh_precuneus_thickness_loop_our_model.rds,rh_precuneus_thickness,NMOSD,2.74E-17,-0.663306714,-0.816810552,-0.509342099,0.720148905,0.639340482,0.764442163
rh.aparc.thickness.table_rh_rostralanteriorcingulate_thickness_loop_our_model.rds,rh_rostralanteriorcingulate_thickness,MCI,0.044909253,0.197732758,0.004487294,0.390739516,0.882561292,0.782860037,0.916535426
rh.aparc.thickness.table_rh_rostralanteriorcingulate_thickness_loop_our_model.rds,rh_rostralanteriorcingulate_thickness,AD,0.055441037,-0.127859766,-0.258622202,0.002973731,0.871605168,0.807609209,0.893943743
rh.aparc.thickness.table_rh_rostralanteriorcingulate_thickness_loop_our_model.rds,rh_rostralanteriorcingulate_thickness,PD,7.91E-07,0.199943115,0.120562929,0.279282703,0.867958682,0.823699153,0.891964231
rh.aparc.thickness.table_rh_rostralanteriorcingulate_thickness_loop_our_model.rds,rh_rostralanteriorcingulate_thickness,CSVD,2.82E-09,0.383963348,0.257239727,0.510493268,0.791595297,0.718952147,0.833040861
rh.aparc.thickness.table_rh_rostralanteriorcingulate_thickness_loop_our_model.rds,rh_rostralanteriorcingulate_thickness,MS,1.60E-12,-0.467246949,-0.596715574,-0.337535573,0.804696247,0.74299154,0.847287865
rh.aparc.thickness.table_rh_rostralanteriorcingulate_thickness_loop_our_model.rds,rh_rostralanteriorcingulate_thickness,NMOSD,1.44E-05,-0.333628618,-0.484212062,-0.182804519,0.851404171,0.771516239,0.890309051
rh.aparc.thickness.table_rh_rostralmiddlefrontal_thickness_loop_our_model.rds,rh_rostralmiddlefrontal_thickness,MCI,0.469264822,-0.07119927,-0.263871329,0.121559155,0.865803742,0.763576521,0.901951737
rh.aparc.thickness.table_rh_rostralmiddlefrontal_thickness_loop_our_model.rds,rh_rostralmiddlefrontal_thickness,AD,0.010615247,-0.170698785,-0.301553904,-0.039748976,0.790733166,0.727523847,0.822827085
rh.aparc.thickness.table_rh_rostralmiddlefrontal_thickness_loop_our_model.rds,rh_rostralmiddlefrontal_thickness,PD,1.17E-08,-0.231189829,-0.310592771,-0.151739937,0.923007804,0.878320917,0.933776625
rh.aparc.thickness.table_rh_rostralmiddlefrontal_thickness_loop_our_model.rds,rh_rostralmiddlefrontal_thickness,CSVD,5.62E-08,0.350390533,0.223867223,0.476736592,0.744621801,0.673987579,0.789094663
rh.aparc.thickness.table_rh_rostralmiddlefrontal_thickness_loop_our_model.rds,rh_rostralmiddlefrontal_thickness,MS,2.70E-16,-0.543817996,-0.673878029,-0.413483288,0.793536572,0.724306729,0.825840919
rh.aparc.thickness.table_rh_rostralmiddlefrontal_thickness_loop_our_model.rds,rh_rostralmiddlefrontal_thickness,NMOSD,0.001754391,-0.239872532,-0.389987644,-0.089583296,0.863405464,0.794278417,0.89471401
rh.aparc.thickness.table_rh_superiorfrontal_thickness_loop_our_model.rds,rh_superiorfrontal_thickness,MCI,0.785284203,-0.026796792,-0.219443168,0.165882076,0.802571601,0.70130257,0.860329507
rh.aparc.thickness.table_rh_superiorfrontal_thickness_loop_our_model.rds,rh_superiorfrontal_thickness,AD,0.014641533,-0.163057629,-0.293894034,-0.032130749,0.811371028,0.737297482,0.836824356
rh.aparc.thickness.table_rh_superiorfrontal_thickness_loop_our_model.rds,rh_superiorfrontal_thickness,PD,0.002525539,-0.122113458,-0.201337009,-0.042865029,0.890885728,0.855084681,0.91568644
rh.aparc.thickness.table_rh_superiorfrontal_thickness_loop_our_model.rds,rh_superiorfrontal_thickness,CSVD,0.000154915,0.243140405,0.117141223,0.369017058,0.811760313,0.737415343,0.839770889
rh.aparc.thickness.table_rh_superiorfrontal_thickness_loop_our_model.rds,rh_superiorfrontal_thickness,MS,2.25E-12,-0.464019271,-0.59346494,-0.334332459,0.840367873,0.779070145,0.872398423
rh.aparc.thickness.table_rh_superiorfrontal_thickness_loop_our_model.rds,rh_superiorfrontal_thickness,NMOSD,8.44E-05,-0.302035971,-0.452443387,-0.151410169,0.778333798,0.69771329,0.82263397
rh.aparc.thickness.table_rh_superiorparietal_thickness_loop_our_model.rds,rh_superiorparietal_thickness,MCI,0.006600451,-0.26836736,-0.46172883,-0.074683083,0.890452925,0.797696307,0.932917392
rh.aparc.thickness.table_rh_superiorparietal_thickness_loop_our_model.rds,rh_superiorparietal_thickness,AD,0.547129132,0.04015307,-0.090535566,0.170819361,0.730939593,0.654432651,0.764713736
rh.aparc.thickness.table_rh_superiorparietal_thickness_loop_our_model.rds,rh_superiorparietal_thickness,PD,6.76E-25,-0.420765916,-0.500756214,-0.340689883,0.843543999,0.807518953,0.866360109
rh.aparc.thickness.table_rh_superiorparietal_thickness_loop_our_model.rds,rh_superiorparietal_thickness,CSVD,1.06E-10,-0.418039937,-0.544774109,-0.291095498,0.840169873,0.770176926,0.867907806
rh.aparc.thickness.table_rh_superiorparietal_thickness_loop_our_model.rds,rh_superiorparietal_thickness,MS,3.75E-14,-0.501545505,-0.631267879,-0.371563536,0.805859411,0.74171847,0.836824581
rh.aparc.thickness.table_rh_superiorparietal_thickness_loop_our_model.rds,rh_superiorparietal_thickness,NMOSD,3.23E-12,-0.541821264,-0.694021743,-0.389238159,0.795332069,0.71011804,0.835535388
rh.aparc.thickness.table_rh_superiortemporal_thickness_loop_our_model.rds,rh_superiortemporal_thickness,MCI,0.031961376,-0.21155037,-0.404617073,-0.018228354,0.878799515,0.745126898,0.925827875
rh.aparc.thickness.table_rh_superiortemporal_thickness_loop_our_model.rds,rh_superiortemporal_thickness,AD,0.000340215,0.239761866,0.108561776,0.370829331,0.714223824,0.625260964,0.734476308
rh.aparc.thickness.table_rh_superiortemporal_thickness_loop_our_model.rds,rh_superiortemporal_thickness,PD,0.912095626,-0.004459298,-0.083621152,0.074703467,0.906486792,0.862233062,0.928814797
rh.aparc.thickness.table_rh_superiortemporal_thickness_loop_our_model.rds,rh_superiortemporal_thickness,CSVD,0.41715614,0.051964434,-0.073543941,0.177446156,0.821228085,0.76213266,0.855296091
rh.aparc.thickness.table_rh_superiortemporal_thickness_loop_our_model.rds,rh_superiortemporal_thickness,MS,0.685762289,-0.026402204,-0.154254694,0.10146437,0.902939814,0.82743991,0.930875682
rh.aparc.thickness.table_rh_superiortemporal_thickness_loop_our_model.rds,rh_superiortemporal_thickness,NMOSD,0.030921413,-0.16513338,-0.314992297,-0.015154185,0.855675591,0.774628671,0.893467551
rh.aparc.thickness.table_rh_supramarginal_thickness_loop_our_model.rds,rh_supramarginal_thickness,MCI,0.014149011,-0.242193115,-0.435409165,-0.048685272,0.900639236,0.800357724,0.924897676
rh.aparc.thickness.table_rh_supramarginal_thickness_loop_our_model.rds,rh_supramarginal_thickness,AD,0.031904505,0.143263819,0.012391946,0.274056135,0.743216372,0.668803593,0.768983659
rh.aparc.thickness.table_rh_supramarginal_thickness_loop_our_model.rds,rh_supramarginal_thickness,PD,1.52E-11,-0.273750854,-0.353255538,-0.194190794,0.879294101,0.841861806,0.900779861
rh.aparc.thickness.table_rh_supramarginal_thickness_loop_our_model.rds,rh_supramarginal_thickness,CSVD,0.798981363,-0.016307753,-0.141779509,0.10917237,0.877585207,0.811938314,0.898004341
rh.aparc.thickness.table_rh_supramarginal_thickness_loop_our_model.rds,rh_supramarginal_thickness,MS,0.000128322,-0.250866215,-0.379156672,-0.122443055,0.855483785,0.796082444,0.890657762
rh.aparc.thickness.table_rh_supramarginal_thickness_loop_our_model.rds,rh_supramarginal_thickness,NMOSD,5.60E-07,-0.385806843,-0.536721294,-0.23461534,0.810996171,0.728262526,0.84783114
rh.aparc.thickness.table_rh_temporalpole_thickness_loop_our_model.rds,rh_temporalpole_thickness,MCI,0.546720478,0.059289414,-0.133442947,0.251949963,0.837516419,0.735957603,0.885612535
rh.aparc.thickness.table_rh_temporalpole_thickness_loop_our_model.rds,rh_temporalpole_thickness,AD,3.16E-06,0.312661421,0.181113656,0.444037088,0.757191354,0.684382782,0.799269716
rh.aparc.thickness.table_rh_temporalpole_thickness_loop_our_model.rds,rh_temporalpole_thickness,PD,0.002174932,0.123935458,0.044684598,0.203161043,0.896993855,0.856116259,0.924110244
rh.aparc.thickness.table_rh_temporalpole_thickness_loop_our_model.rds,rh_temporalpole_thickness,CSVD,0.227553681,0.077298788,-0.048241802,0.202799737,0.889438654,0.825041307,0.918914061
rh.aparc.thickness.table_rh_temporalpole_thickness_loop_our_model.rds,rh_temporalpole_thickness,MS,0.682778521,-0.026667281,-0.154519815,0.101199457,0.888371368,0.817595798,0.915884684
rh.aparc.thickness.table_rh_temporalpole_thickness_loop_our_model.rds,rh_temporalpole_thickness,NMOSD,0.207659849,-0.096307148,-0.2460225,0.052878542,0.872269419,0.791284576,0.897848988
rh.aparc.thickness.table_rh_transversetemporal_thickness_loop_our_model.rds,rh_transversetemporal_thickness,MCI,0.055822951,-0.188512891,-0.381482194,0.004684148,0.861497533,0.760908878,0.91399581
rh.aparc.thickness.table_rh_transversetemporal_thickness_loop_our_model.rds,rh_transversetemporal_thickness,AD,0.618862678,0.033175712,-0.097506802,0.163839746,0.83463055,0.767890494,0.874735164
rh.aparc.thickness.table_rh_transversetemporal_thickness_loop_our_model.rds,rh_transversetemporal_thickness,PD,0.003083484,-0.119643727,-0.198864579,-0.040398492,0.89503811,0.853733421,0.917128059
rh.aparc.thickness.table_rh_transversetemporal_thickness_loop_our_model.rds,rh_transversetemporal_thickness,CSVD,0.044940256,-0.128536267,-0.254106916,-0.002899757,0.892167217,0.825610492,0.911341988
rh.aparc.thickness.table_rh_transversetemporal_thickness_loop_our_model.rds,rh_transversetemporal_thickness,MS,0.122211897,-0.100912083,-0.228820679,0.02705022,0.939846976,0.874341598,0.944328646
rh.aparc.thickness.table_rh_transversetemporal_thickness_loop_our_model.rds,rh_transversetemporal_thickness,NMOSD,9.04E-06,-0.341549624,-0.49218007,-0.19067297,0.836415838,0.756447751,0.876460591
rh.aparc.volume.table_rh_bankssts_volume_loop_our_model.rds,rh_bankssts_volume,MCI,0.244208093,0.114631237,-0.078250969,0.307374571,0.835876711,0.73993817,0.877573393
rh.aparc.volume.table_rh_bankssts_volume_loop_our_model.rds,rh_bankssts_volume,AD,2.69E-17,0.575552631,0.442051238,0.708745713,0.744877011,0.6823598,0.780006046
rh.aparc.volume.table_rh_bankssts_volume_loop_our_model.rds,rh_bankssts_volume,PD,2.45E-09,0.24182261,0.162346892,0.321249318,0.890320915,0.844765225,0.911986786
rh.aparc.volume.table_rh_bankssts_volume_loop_our_model.rds,rh_bankssts_volume,CSVD,0.996755627,0.00026038,-0.125213527,0.125734171,0.930955347,0.852506131,0.947550093
rh.aparc.volume.table_rh_bankssts_volume_loop_our_model.rds,rh_bankssts_volume,MS,2.50E-05,0.276330141,0.147793349,0.404720978,0.838677787,0.779620788,0.879656519
rh.aparc.volume.table_rh_bankssts_volume_loop_our_model.rds,rh_bankssts_volume,NMOSD,0.151655358,0.109600922,-0.04021522,0.259337071,0.909262594,0.831321444,0.937172507
rh.aparc.volume.table_rh_caudalanteriorcingulate_volume_loop_our_model.rds,rh_caudalanteriorcingulate_volume,MCI,0.097611225,0.163200408,-0.029874141,0.35607735,0.900588851,0.795401778,0.939591468
rh.aparc.volume.table_rh_caudalanteriorcingulate_volume_loop_our_model.rds,rh_caudalanteriorcingulate_volume,AD,0.026420633,0.148242815,0.017357611,0.2790456,0.924249209,0.857442125,0.949813733
rh.aparc.volume.table_rh_caudalanteriorcingulate_volume_loop_our_model.rds,rh_caudalanteriorcingulate_volume,PD,0.082327557,-0.070199198,-0.149378632,0.008994554,0.959192237,0.913246589,0.964442286
rh.aparc.volume.table_rh_caudalanteriorcingulate_volume_loop_our_model.rds,rh_caudalanteriorcingulate_volume,CSVD,0.154043546,0.09132252,-0.034240248,0.216838445,0.925553782,0.851029571,0.939915889
rh.aparc.volume.table_rh_caudalanteriorcingulate_volume_loop_our_model.rds,rh_caudalanteriorcingulate_volume,MS,0.831002225,-0.013925628,-0.141777408,0.113933622,0.948519847,0.875348722,0.957975372
rh.aparc.volume.table_rh_caudalanteriorcingulate_volume_loop_our_model.rds,rh_caudalanteriorcingulate_volume,NMOSD,0.412238697,0.062650758,-0.087072405,0.212328213,0.914570746,0.831028959,0.940888658
rh.aparc.volume.table_rh_caudalmiddlefrontal_volume_loop_our_model.rds,rh_caudalmiddlefrontal_volume,MCI,0.245951149,0.114207954,-0.07867283,0.306950373,0.861774598,0.761767628,0.910168603
rh.aparc.volume.table_rh_caudalmiddlefrontal_volume_loop_our_model.rds,rh_caudalmiddlefrontal_volume,AD,2.46E-13,0.495603355,0.362810459,0.628128141,0.761053448,0.704058262,0.813251969
